date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2028-12-31,505.0,8685.9970703125,9420.0,491.0,Knoxville - TN,2024-12-31,Class A
2029-12-31,502.0,9187.849609375,9936.0,516.0,Knoxville - TN,2024-12-31,Class A
2024-12-31,694.0,15236.95703125,16908.0,1197.0,Knoxville - TN,2024-12-31,Class B
2025-12-31,600.0,15836.572265625,17260.0,352.0,Knoxville - TN,2024-12-31,Class B
2026-12-31,293.0,16129.466796875,17428.0,168.0,Knoxville - TN,2024-12-31,Class B
2027-12-31,328.0,16457.626953125,17735.0,307.0,Knoxville - TN,2024-12-31,Class B
2028-12-31,419.0,16876.126953125,18115.0,380.0,Knoxville - TN,2024-12-31,Class B
2029-12-31,411.0,17287.376953125,18513.0,398.0,Knoxville - TN,2024-12-31,Class B
2024-12-31,-85.0,19477.927734375,20316.0,0.0,Knoxville - TN,2024-12-31,Class C
2025-12-31,-44.0,19433.771484375,20303.0,-13.0,Knoxville - TN,2024-12-31,Class C
2026-12-31,-53.0,19380.51953125,20284.0,-19.0,Knoxville - TN,2024-12-31,Class C
2027-12-31,-59.0,19320.673828125,20266.0,-18.0,Knoxville - TN,2024-12-31,Class C
2028-12-31,23.0,19343.8515625,20249.0,-17.0,Knoxville - TN,2024-12-31,Class C
2029-12-31,32.0,19374.966796875,20231.0,-18.0,Knoxville - TN,2024-12-31,Class C
2024-12-31,816.0,5239.78173828125,6769.0,1443.0,Lakeland - FL,2024-12-31,Class A
2025-12-31,671.0,5910.7607421875,7069.0,300.0,Lakeland - FL,2024-12-31,Class A
2026-12-31,664.0,6575.8115234375,7912.0,843.0,Lakeland - FL,2024-12-31,Class A
2027-12-31,843.0,7418.85205078125,8456.0,544.0,Lakeland - FL,2024-12-31,Class A
2028-12-31,727.0,8147.40771484375,9128.0,672.0,Lakeland - FL,2024-12-31,Class A
2029-12-31,661.0,8808.2177734375,9834.0,706.0,Lakeland - FL,2024-12-31,Class A
2024-12-31,1431.0,12784.9033203125,15916.0,3047.0,Lakeland - FL,2024-12-31,Class B
2025-12-31,1659.0,14444.0537109375,16959.0,1043.0,Lakeland - FL,2024-12-31,Class B
2026-12-31,1164.0,15608.52734375,17752.0,793.0,Lakeland - FL,2024-12-31,Class B
2027-12-31,1065.0,16674.234375,18486.0,734.0,Lakeland - FL,2024-12-31,Class B
2028-12-31,947.0,17621.33203125,19391.0,905.0,Lakeland - FL,2024-12-31,Class B
2029-12-31,911.0,18533.197265625,20342.0,951.0,Lakeland - FL,2024-12-31,Class B
2024-12-31,-14.0,8275.90625,8716.0,0.0,Lakeland - FL,2024-12-31,Class C
2025-12-31,35.0,8311.25390625,8904.0,188.0,Lakeland - FL,2024-12-31,Class C
2026-12-31,66.0,8377.04296875,8890.0,-14.0,Lakeland - FL,2024-12-31,Class C
2027-12-31,30.0,8406.876953125,8877.0,-13.0,Lakeland - FL,2024-12-31,Class C
2028-12-31,28.0,8435.1904296875,8864.0,-13.0,Lakeland - FL,2024-12-31,Class C
2029-12-31,22.0,8456.962890625,8850.0,-14.0,Lakeland - FL,2024-12-31,Class C
2024-12-31,3.0,1107.90393066406,1144.0,0.0,Lancaster - PA,2024-12-31,Class A
2025-12-31,133.0,1240.5703125,1348.0,204.0,Lancaster - PA,2024-12-31,Class A
2026-12-31,63.0,1303.59985351563,1364.0,16.0,Lancaster - PA,2024-12-31,Class A
2027-12-31,47.0,1351.11950683594,1416.0,52.0,Lancaster - PA,2024-12-31,Class A
2028-12-31,59.0,1410.65051269531,1484.0,68.0,Lancaster - PA,2024-12-31,Class A
2029-12-31,69.0,1479.48474121094,1556.0,72.0,Lancaster - PA,2024-12-31,Class A
2024-12-31,184.0,10427.1845703125,11026.0,536.0,Lancaster - PA,2024-12-31,Class B
2025-12-31,266.0,10693.029296875,11077.0,51.0,Lancaster - PA,2024-12-31,Class B
2026-12-31,182.0,10875.0595703125,11284.0,207.0,Lancaster - PA,2024-12-31,Class B
2027-12-31,181.0,11055.955078125,11405.0,121.0,Lancaster - PA,2024-12-31,Class B
2028-12-31,166.0,11222.544921875,11561.0,156.0,Lancaster - PA,2024-12-31,Class B
2029-12-31,164.0,11386.029296875,11729.0,168.0,Lancaster - PA,2024-12-31,Class B
2024-12-31,-13.0,6178.7763671875,6305.0,0.0,Lancaster - PA,2024-12-31,Class C
2025-12-31,-15.0,6163.71240234375,6301.0,-4.0,Lancaster - PA,2024-12-31,Class C
2026-12-31,5.0,6169.28466796875,6297.0,-4.0,Lancaster - PA,2024-12-31,Class C
2027-12-31,13.0,6182.82080078125,6295.0,-2.0,Lancaster - PA,2024-12-31,Class C
2028-12-31,11.0,6193.29248046875,6294.0,-1.0,Lancaster - PA,2024-12-31,Class C
2029-12-31,4.0,6197.98193359375,6292.0,-2.0,Lancaster - PA,2024-12-31,Class C
2024-12-31,2004.0,32457.31640625,37062.0,2165.0,Las Vegas - NV,2024-12-31,Class A
2025-12-31,1904.0,34361.03125,37826.0,764.0,Las Vegas - NV,2024-12-31,Class A
2026-12-31,1520.0,35880.41796875,38932.0,1106.0,Las Vegas - NV,2024-12-31,Class A
2027-12-31,1211.0,37091.625,40137.0,1205.0,Las Vegas - NV,2024-12-31,Class A
2028-12-31,1287.0,38378.89453125,41460.0,1323.0,Las Vegas - NV,2024-12-31,Class A
2029-12-31,1298.0,39677.17578125,42792.0,1332.0,Las Vegas - NV,2024-12-31,Class A
2024-12-31,3826.0,102133.828125,113248.0,3530.0,Las Vegas - NV,2024-12-31,Class B
2025-12-31,1934.0,104066.6328125,114758.0,1510.0,Las Vegas - NV,2024-12-31,Class B
2026-12-31,1747.0,105813.4921875,116063.0,1305.0,Las Vegas - NV,2024-12-31,Class B
2027-12-31,1684.0,107498.28125,117501.0,1438.0,Las Vegas - NV,2024-12-31,Class B
2028-12-31,1634.0,109133.015625,119082.0,1581.0,Las Vegas - NV,2024-12-31,Class B
2029-12-31,1574.0,110706.84375,120674.0,1592.0,Las Vegas - NV,2024-12-31,Class B
2024-12-31,338.0,38804.7578125,42125.0,-76.0,Las Vegas - NV,2024-12-31,Class C
2025-12-31,-383.0,38421.52734375,41831.0,-294.0,Las Vegas - NV,2024-12-31,Class C
2026-12-31,-287.0,38134.7578125,41524.0,-307.0,Las Vegas - NV,2024-12-31,Class C
2027-12-31,-144.0,37992.515625,41216.0,-308.0,Las Vegas - NV,2024-12-31,Class C
2028-12-31,-220.0,37771.3515625,40906.0,-310.0,Las Vegas - NV,2024-12-31,Class C
2029-12-31,-268.0,37503.890625,40591.0,-315.0,Las Vegas - NV,2024-12-31,Class C
2024-12-31,19.0,5620.87646484375,5802.0,0.0,Lehigh Valley - PA,2024-12-31,Class A
2025-12-31,-6.0,5615.24658203125,5802.0,0.0,Lehigh Valley - PA,2024-12-31,Class A
2026-12-31,80.0,5695.55810546875,5923.0,121.0,Lehigh Valley - PA,2024-12-31,Class A
2027-12-31,159.0,5854.458984375,6100.0,177.0,Lehigh Valley - PA,2024-12-31,Class A
2028-12-31,213.0,6067.31689453125,6329.0,229.0,Lehigh Valley - PA,2024-12-31,Class A
2029-12-31,235.0,6302.69775390625,6575.0,246.0,Lehigh Valley - PA,2024-12-31,Class A
2024-12-31,217.0,10917.3564453125,11362.0,149.0,Lehigh Valley - PA,2024-12-31,Class B
2025-12-31,120.0,11038.078125,11557.0,195.0,Lehigh Valley - PA,2024-12-31,Class B
2026-12-31,299.0,11337.3603515625,11901.0,344.0,Lehigh Valley - PA,2024-12-31,Class B
2027-12-31,188.0,11525.828125,11972.0,71.0,Lehigh Valley - PA,2024-12-31,Class B
2028-12-31,117.0,11642.3388671875,12064.0,92.0,Lehigh Valley - PA,2024-12-31,Class B
2029-12-31,105.0,11747.6513671875,12162.0,98.0,Lehigh Valley - PA,2024-12-31,Class B
2024-12-31,-60.0,17797.275390625,18477.0,0.0,Lehigh Valley - PA,2024-12-31,Class C
2025-12-31,-27.0,17770.1171875,18470.0,-7.0,Lehigh Valley - PA,2024-12-31,Class C
2026-12-31,19.0,17789.99609375,18462.0,-8.0,Lehigh Valley - PA,2024-12-31,Class C
2027-12-31,50.0,17839.685546875,18454.0,-8.0,Lehigh Valley - PA,2024-12-31,Class C
2028-12-31,39.0,17878.125,18447.0,-7.0,Lehigh Valley - PA,2024-12-31,Class C
2029-12-31,14.0,17891.669921875,18439.0,-8.0,Lehigh Valley - PA,2024-12-31,Class C
2024-12-31,198.0,5012.16015625,5206.0,0.0,Lexington - KY,2024-12-31,Class A
2025-12-31,-19.0,4993.9111328125,5206.0,0.0,Lexington - KY,2024-12-31,Class A
2026-12-31,-2.0,4992.69091796875,5253.0,47.0,Lexington - KY,2024-12-31,Class A
2027-12-31,79.0,5070.953125,5392.0,139.0,Lexington - KY,2024-12-31,Class A
2028-12-31,173.0,5244.28173828125,5563.0,171.0,Lexington - KY,2024-12-31,Class A
2029-12-31,183.0,5428.04248046875,5742.0,179.0,Lexington - KY,2024-12-31,Class A
2024-12-31,338.0,17108.140625,18628.0,670.0,Lexington - KY,2024-12-31,Class B
2025-12-31,273.0,17380.912109375,18728.0,100.0,Lexington - KY,2024-12-31,Class B
2026-12-31,168.0,17548.728515625,18782.0,54.0,Lexington - KY,2024-12-31,Class B
2027-12-31,137.0,17686.19921875,18938.0,156.0,Lexington - KY,2024-12-31,Class B
2028-12-31,219.0,17905.306640625,19130.0,192.0,Lexington - KY,2024-12-31,Class B
2029-12-31,232.0,18136.466796875,19332.0,202.0,Lexington - KY,2024-12-31,Class B
2024-12-31,-59.0,14674.263671875,15975.0,0.0,Lexington - KY,2024-12-31,Class C
2025-12-31,-66.0,14607.8857421875,15964.0,-11.0,Lexington - KY,2024-12-31,Class C
2026-12-31,-68.0,14539.724609375,15948.0,-16.0,Lexington - KY,2024-12-31,Class C
2027-12-31,-68.0,14471.662109375,15933.0,-15.0,Lexington - KY,2024-12-31,Class C
2028-12-31,3.0,14475.0400390625,15918.0,-15.0,Lexington - KY,2024-12-31,Class C
2029-12-31,12.0,14486.8203125,15903.0,-15.0,Lexington - KY,2024-12-31,Class C
2024-12-31,-45.0,6024.3642578125,7118.0,283.0,Little Rock - AR,2024-12-31,Class A
2025-12-31,84.0,6108.828125,7118.0,0.0,Little Rock - AR,2024-12-31,Class A
2026-12-31,75.0,6183.7607421875,7171.0,53.0,Little Rock - AR,2024-12-31,Class A
2027-12-31,120.0,6303.2705078125,7326.0,155.0,Little Rock - AR,2024-12-31,Class A
2028-12-31,170.0,6473.69580078125,7517.0,191.0,Little Rock - AR,2024-12-31,Class A
2029-12-31,182.0,6655.8232421875,7717.0,200.0,Little Rock - AR,2024-12-31,Class A
2024-12-31,880.0,20645.0390625,23082.0,1451.0,Little Rock - AR,2024-12-31,Class B
2025-12-31,403.0,21048.869140625,23081.0,-1.0,Little Rock - AR,2024-12-31,Class B
2026-12-31,215.0,21264.0703125,23109.0,28.0,Little Rock - AR,2024-12-31,Class B
2027-12-31,70.0,21333.6015625,23191.0,82.0,Little Rock - AR,2024-12-31,Class B
2028-12-31,120.0,21454.099609375,23291.0,100.0,Little Rock - AR,2024-12-31,Class B
2029-12-31,138.0,21592.36328125,23396.0,105.0,Little Rock - AR,2024-12-31,Class B
2024-12-31,-76.0,19836.25,22361.0,5.0,Little Rock - AR,2024-12-31,Class C
2025-12-31,-99.0,19737.234375,22348.0,-13.0,Little Rock - AR,2024-12-31,Class C
2026-12-31,-112.0,19625.640625,22328.0,-20.0,Little Rock - AR,2024-12-31,Class C
2027-12-31,-116.0,19510.20703125,22309.0,-19.0,Little Rock - AR,2024-12-31,Class C
2028-12-31,-12.0,19498.26171875,22290.0,-19.0,Little Rock - AR,2024-12-31,Class C
2029-12-31,11.0,19508.810546875,22271.0,-19.0,Little Rock - AR,2024-12-31,Class C
2024-12-31,581.0,5701.8056640625,6351.0,238.0,Long Island - NY,2024-12-31,Class A
2025-12-31,220.0,5921.6044921875,6351.0,0.0,Long Island - NY,2024-12-31,Class A
2026-12-31,202.0,6123.05810546875,6552.0,201.0,Long Island - NY,2024-12-31,Class A
2027-12-31,170.0,6293.11181640625,6746.0,194.0,Long Island - NY,2024-12-31,Class A
2028-12-31,278.0,6570.93310546875,7070.0,324.0,Long Island - NY,2024-12-31,Class A
2029-12-31,352.0,6922.6826171875,7453.0,383.0,Long Island - NY,2024-12-31,Class A
2024-12-31,665.0,25946.865234375,27776.0,813.0,Long Island - NY,2024-12-31,Class B
2025-12-31,281.0,26227.142578125,28042.0,266.0,Long Island - NY,2024-12-31,Class B
2026-12-31,356.0,26583.12109375,28089.0,47.0,Long Island - NY,2024-12-31,Class B
2027-12-31,280.0,26864.052734375,28274.0,185.0,Long Island - NY,2024-12-31,Class B
2028-12-31,328.0,27192.267578125,28583.0,309.0,Long Island - NY,2024-12-31,Class B
2029-12-31,358.0,27550.962890625,28949.0,366.0,Long Island - NY,2024-12-31,Class B
2024-12-31,-24.0,24115.609375,24866.0,0.0,Long Island - NY,2024-12-31,Class C
2025-12-31,-68.0,24047.84375,24860.0,-6.0,Long Island - NY,2024-12-31,Class C
2026-12-31,-33.0,24014.3828125,24851.0,-9.0,Long Island - NY,2024-12-31,Class C
2027-12-31,85.0,24099.62890625,24841.0,-10.0,Long Island - NY,2024-12-31,Class C
2028-12-31,71.0,24171.71875,24830.0,-11.0,Long Island - NY,2024-12-31,Class C
2029-12-31,33.0,24204.126953125,24821.0,-9.0,Long Island - NY,2024-12-31,Class C
2024-12-31,6305.0,108674.6953125,118564.0,4751.0,Los Angeles - CA,2024-12-31,Class A
2025-12-31,5045.0,113719.2890625,124027.0,5463.0,Los Angeles - CA,2024-12-31,Class A
2026-12-31,4967.0,118686.984375,128563.0,4536.0,Los Angeles - CA,2024-12-31,Class A
2027-12-31,3965.0,122652.1640625,132889.0,4326.0,Los Angeles - CA,2024-12-31,Class A
2028-12-31,4200.0,126851.953125,137507.0,4618.0,Los Angeles - CA,2024-12-31,Class A
2029-12-31,5038.0,131889.453125,143295.0,5788.0,Los Angeles - CA,2024-12-31,Class A
2024-12-31,1863.0,179296.578125,190334.0,2862.0,Los Angeles - CA,2024-12-31,Class B
2025-12-31,1943.0,181239.75,191576.0,1242.0,Los Angeles - CA,2024-12-31,Class B
2026-12-31,1794.0,183034.875,193389.0,1813.0,Los Angeles - CA,2024-12-31,Class B
2027-12-31,3354.0,186389.03125,197033.0,3644.0,Los Angeles - CA,2024-12-31,Class B
2028-12-31,2703.0,189091.0625,199186.0,2153.0,Los Angeles - CA,2024-12-31,Class B
2029-12-31,1940.0,191030.140625,201113.0,1927.0,Los Angeles - CA,2024-12-31,Class B
2024-12-31,-4027.0,697248.9375,732659.0,-54.0,Los Angeles - CA,2024-12-31,Class C
2025-12-31,872.0,698120.9375,732089.0,-570.0,Los Angeles - CA,2024-12-31,Class C
2026-12-31,1054.0,699174.5,731427.0,-662.0,Los Angeles - CA,2024-12-31,Class C
2027-12-31,640.0,699814.0,730708.0,-719.0,Los Angeles - CA,2024-12-31,Class C
2028-12-31,-366.0,699448.625,729988.0,-720.0,Los Angeles - CA,2024-12-31,Class C
2029-12-31,-216.0,699233.5,729260.0,-728.0,Los Angeles - CA,2024-12-31,Class C
2024-12-31,638.0,11146.1181640625,12189.0,723.0,Louisville - KY,2024-12-31,Class A
2025-12-31,244.0,11390.4951171875,12273.0,84.0,Louisville - KY,2024-12-31,Class A
2026-12-31,107.0,11498.0947265625,12440.0,167.0,Louisville - KY,2024-12-31,Class A
2027-12-31,315.0,11814.6123046875,12924.0,484.0,Louisville - KY,2024-12-31,Class A
2028-12-31,571.0,12387.419921875,13521.0,597.0,Louisville - KY,2024-12-31,Class A
2029-12-31,596.0,12983.466796875,14148.0,627.0,Louisville - KY,2024-12-31,Class A
2024-12-31,1529.0,36449.16796875,40576.0,2761.0,Louisville - KY,2024-12-31,Class B
2025-12-31,1511.0,37960.33984375,42258.0,1682.0,Louisville - KY,2024-12-31,Class B
2026-12-31,1325.0,39285.703125,42680.0,422.0,Louisville - KY,2024-12-31,Class B
2027-12-31,925.0,40210.52734375,43281.0,601.0,Louisville - KY,2024-12-31,Class B
2028-12-31,817.0,41026.08984375,44023.0,742.0,Louisville - KY,2024-12-31,Class B
2029-12-31,798.0,41824.0703125,44802.0,779.0,Louisville - KY,2024-12-31,Class B
2024-12-31,-33.0,38373.83984375,40662.0,0.0,Louisville - KY,2024-12-31,Class C
2025-12-31,-179.0,38195.03125,40637.0,-25.0,Louisville - KY,2024-12-31,Class C
2026-12-31,-182.0,38012.44921875,40599.0,-38.0,Louisville - KY,2024-12-31,Class C
2027-12-31,-186.0,37827.1015625,40562.0,-37.0,Louisville - KY,2024-12-31,Class C
2028-12-31,7.0,37833.79296875,40527.0,-35.0,Louisville - KY,2024-12-31,Class C
2029-12-31,52.0,37885.65234375,40491.0,-36.0,Louisville - KY,2024-12-31,Class C
2024-12-31,504.0,11324.5419921875,11931.0,434.0,Madison - WI,2024-12-31,Class A
2025-12-31,342.0,11666.474609375,12268.0,337.0,Madison - WI,2024-12-31,Class A
2026-12-31,445.0,12111.23046875,12809.0,541.0,Madison - WI,2024-12-31,Class A
2027-12-31,822.0,12932.5244140625,13795.0,986.0,Madison - WI,2024-12-31,Class A
2028-12-31,1043.0,13974.9384765625,14925.0,1130.0,Madison - WI,2024-12-31,Class A
2029-12-31,1122.0,15096.75390625,16094.0,1169.0,Madison - WI,2024-12-31,Class A
2024-12-31,1775.0,35515.60546875,36929.0,1753.0,Madison - WI,2024-12-31,Class B
2025-12-31,639.0,36156.1484375,37855.0,926.0,Madison - WI,2024-12-31,Class B
2026-12-31,1351.0,37507.0390625,39082.0,1227.0,Madison - WI,2024-12-31,Class B
2027-12-31,1070.0,38578.0546875,40007.0,925.0,Madison - WI,2024-12-31,Class B
2028-12-31,1038.0,39615.32421875,41068.0,1061.0,Madison - WI,2024-12-31,Class B
2029-12-31,1065.0,40682.34765625,42165.0,1097.0,Madison - WI,2024-12-31,Class B
2024-12-31,-147.0,25523.609375,26366.0,-3.0,Madison - WI,2024-12-31,Class C
2025-12-31,-5.0,25518.89453125,26345.0,-21.0,Madison - WI,2024-12-31,Class C
2026-12-31,55.0,25573.2890625,26323.0,-22.0,Madison - WI,2024-12-31,Class C
2027-12-31,48.0,25620.51953125,26301.0,-22.0,Madison - WI,2024-12-31,Class C
2028-12-31,12.0,25631.71484375,26279.0,-22.0,Madison - WI,2024-12-31,Class C
2029-12-31,-2.0,25630.576171875,26257.0,-22.0,Madison - WI,2024-12-31,Class C
2024-12-31,121.0,2544.30834960938,2900.0,188.0,McAllen - TX,2024-12-31,Class A
2025-12-31,62.0,2606.24243164063,2900.0,0.0,McAllen - TX,2024-12-31,Class A
2026-12-31,26.0,2632.62817382813,2948.0,48.0,McAllen - TX,2024-12-31,Class A
2027-12-31,104.0,2734.98608398438,3076.0,128.0,McAllen - TX,2024-12-31,Class A
2028-12-31,150.0,2884.02075195313,3235.0,159.0,McAllen - TX,2024-12-31,Class A
2029-12-31,161.0,3044.822265625,3406.0,171.0,McAllen - TX,2024-12-31,Class A
2024-12-31,219.0,9407.080078125,10650.0,805.0,McAllen - TX,2024-12-31,Class B
2025-12-31,318.0,9725.4716796875,10788.0,138.0,McAllen - TX,2024-12-31,Class B
2026-12-31,287.0,10012.052734375,10842.0,54.0,McAllen - TX,2024-12-31,Class B
2027-12-31,194.0,10204.6435546875,10983.0,141.0,McAllen - TX,2024-12-31,Class B
2028-12-31,201.0,10405.806640625,11159.0,176.0,McAllen - TX,2024-12-31,Class B
2029-12-31,203.0,10609.0595703125,11348.0,189.0,McAllen - TX,2024-12-31,Class B
2024-12-31,-56.0,6032.78564453125,6552.0,0.0,McAllen - TX,2024-12-31,Class C
2025-12-31,-7.0,6025.244140625,6548.0,-4.0,McAllen - TX,2024-12-31,Class C
2026-12-31,-7.0,6017.6005859375,6544.0,-4.0,McAllen - TX,2024-12-31,Class C
2027-12-31,16.0,6034.17333984375,6540.0,-4.0,McAllen - TX,2024-12-31,Class C
2028-12-31,27.0,6061.669921875,6536.0,-4.0,McAllen - TX,2024-12-31,Class C
2029-12-31,16.0,6078.265625,6532.0,-4.0,McAllen - TX,2024-12-31,Class C
2024-12-31,491.0,5379.38134765625,5976.0,510.0,Melbourne - FL,2024-12-31,Class A
2025-12-31,265.0,5645.21923828125,6356.0,380.0,Melbourne - FL,2024-12-31,Class A
2026-12-31,227.0,5871.99169921875,6475.0,119.0,Melbourne - FL,2024-12-31,Class A
2027-12-31,305.0,6177.9609375,6819.0,344.0,Melbourne - FL,2024-12-31,Class A
2028-12-31,405.0,6584.21142578125,7244.0,425.0,Melbourne - FL,2024-12-31,Class A
2029-12-31,419.0,7004.2001953125,7690.0,446.0,Melbourne - FL,2024-12-31,Class A
2024-12-31,896.0,12984.8349609375,15297.0,1750.0,Melbourne - FL,2024-12-31,Class B
2025-12-31,599.0,13584.0595703125,15515.0,218.0,Melbourne - FL,2024-12-31,Class B
2026-12-31,682.0,14265.9921875,16053.0,538.0,Melbourne - FL,2024-12-31,Class B
2027-12-31,500.0,14766.3408203125,16410.0,357.0,Melbourne - FL,2024-12-31,Class B
2028-12-31,468.0,15234.3359375,16850.0,440.0,Melbourne - FL,2024-12-31,Class B
2029-12-31,459.0,15693.8564453125,17313.0,463.0,Melbourne - FL,2024-12-31,Class B
2024-12-31,-56.0,8042.359375,8803.0,0.0,Melbourne - FL,2024-12-31,Class C
2025-12-31,-30.0,8012.306640625,8795.0,-8.0,Melbourne - FL,2024-12-31,Class C
2026-12-31,-31.0,7981.6748046875,8782.0,-13.0,Melbourne - FL,2024-12-31,Class C
2027-12-31,-34.0,7947.35205078125,8771.0,-11.0,Melbourne - FL,2024-12-31,Class C
2028-12-31,5.0,7951.75146484375,8759.0,-12.0,Melbourne - FL,2024-12-31,Class C
2029-12-31,15.0,7966.4140625,8748.0,-11.0,Melbourne - FL,2024-12-31,Class C
2024-12-31,850.0,9177.2490234375,10209.0,507.0,Memphis - TN,2024-12-31,Class A
2025-12-31,485.0,9663.0712890625,10468.0,259.0,Memphis - TN,2024-12-31,Class A
2026-12-31,209.0,9873.140625,10645.0,177.0,Memphis - TN,2024-12-31,Class A
2027-12-31,426.0,10298.859375,11146.0,501.0,Memphis - TN,2024-12-31,Class A
2028-12-31,559.0,10857.6806640625,11744.0,598.0,Memphis - TN,2024-12-31,Class A
2029-12-31,566.0,11424.3447265625,12353.0,609.0,Memphis - TN,2024-12-31,Class A
2024-12-31,757.0,38683.625,43730.0,450.0,Memphis - TN,2024-12-31,Class B
2025-12-31,576.0,39260.1015625,44107.0,377.0,Memphis - TN,2024-12-31,Class B
2026-12-31,552.0,39811.7578125,44344.0,237.0,Memphis - TN,2024-12-31,Class B
2027-12-31,649.0,40461.1953125,44828.0,484.0,Memphis - TN,2024-12-31,Class B
2028-12-31,664.0,41125.2109375,45407.0,579.0,Memphis - TN,2024-12-31,Class B
2029-12-31,555.0,41679.59375,45996.0,589.0,Memphis - TN,2024-12-31,Class B
2024-12-31,237.0,38295.53515625,44991.0,-35.0,Memphis - TN,2024-12-31,Class C
2025-12-31,-7.0,38288.546875,44850.0,-141.0,Memphis - TN,2024-12-31,Class C
2026-12-31,118.0,38406.953125,44699.0,-151.0,Memphis - TN,2024-12-31,Class C
2027-12-31,81.0,38487.99609375,44550.0,-149.0,Memphis - TN,2024-12-31,Class C
2028-12-31,-23.0,38465.17578125,44400.0,-150.0,Memphis - TN,2024-12-31,Class C
2029-12-31,-166.0,38300.05859375,44250.0,-150.0,Memphis - TN,2024-12-31,Class C
2024-12-31,4173.0,47069.02734375,52239.0,5285.0,Miami - FL,2024-12-31,Class A
2025-12-31,4042.0,51111.09375,56167.0,3928.0,Miami - FL,2024-12-31,Class A
2026-12-31,2954.0,54065.1015625,60102.0,3935.0,Miami - FL,2024-12-31,Class A
2027-12-31,3106.0,57171.17578125,64537.0,4435.0,Miami - FL,2024-12-31,Class A
2028-12-31,2099.0,59268.96875,65603.0,1066.0,Miami - FL,2024-12-31,Class A
2029-12-31,2508.0,61777.37890625,67389.0,1786.0,Miami - FL,2024-12-31,Class A
2024-12-31,2211.0,45498.48046875,49399.0,3014.0,Miami - FL,2024-12-31,Class B
2025-12-31,3070.0,48569.109375,53427.0,4028.0,Miami - FL,2024-12-31,Class B
2026-12-31,2317.0,50885.46875,54891.0,1464.0,Miami - FL,2024-12-31,Class B
2027-12-31,1376.0,52262.53125,56172.0,1281.0,Miami - FL,2024-12-31,Class B
2028-12-31,1244.0,53506.671875,57643.0,1471.0,Miami - FL,2024-12-31,Class B
2029-12-31,1228.0,54733.80859375,58514.0,871.0,Miami - FL,2024-12-31,Class B
2024-12-31,-56.0,92231.953125,95727.0,-3.0,Miami - FL,2024-12-31,Class C
2025-12-31,-510.0,91721.28125,95493.0,-234.0,Miami - FL,2024-12-31,Class C
2026-12-31,-686.0,91035.59375,95072.0,-421.0,Miami - FL,2024-12-31,Class C
2027-12-31,-704.0,90331.7734375,94649.0,-423.0,Miami - FL,2024-12-31,Class C
2028-12-31,-711.0,89622.046875,94191.0,-458.0,Miami - FL,2024-12-31,Class C
2029-12-31,-717.0,88904.40625,93729.0,-462.0,Miami - FL,2024-12-31,Class C
2024-12-31,1590.0,12981.302734375,14633.0,1743.0,Milwaukee - WI,2024-12-31,Class A
2025-12-31,1278.0,14258.416015625,15776.0,1143.0,Milwaukee - WI,2024-12-31,Class A
2026-12-31,1075.0,15332.7451171875,16759.0,983.0,Milwaukee - WI,2024-12-31,Class A
2027-12-31,1201.0,16533.314453125,18056.0,1297.0,Milwaukee - WI,2024-12-31,Class A
2028-12-31,1260.0,17792.759765625,19399.0,1343.0,Milwaukee - WI,2024-12-31,Class A
2029-12-31,1259.0,19050.8671875,20718.0,1319.0,Milwaukee - WI,2024-12-31,Class A
2024-12-31,997.0,46580.1171875,48750.0,1108.0,Milwaukee - WI,2024-12-31,Class B
2025-12-31,1079.0,47659.63671875,50084.0,1334.0,Milwaukee - WI,2024-12-31,Class B
2026-12-31,997.0,48657.21875,50715.0,631.0,Milwaukee - WI,2024-12-31,Class B
2027-12-31,936.0,49592.6953125,51548.0,833.0,Milwaukee - WI,2024-12-31,Class B
2028-12-31,855.0,50448.984375,52410.0,862.0,Milwaukee - WI,2024-12-31,Class B
2029-12-31,827.0,51275.0859375,53257.0,847.0,Milwaukee - WI,2024-12-31,Class B
2024-12-31,-10.0,51607.98828125,53533.0,-1.0,Milwaukee - WI,2024-12-31,Class C
2025-12-31,-183.0,51424.74609375,53513.0,-20.0,Milwaukee - WI,2024-12-31,Class C
2026-12-31,-96.0,51328.32421875,53488.0,-25.0,Milwaukee - WI,2024-12-31,Class C
2027-12-31,74.0,51402.55078125,53464.0,-24.0,Milwaukee - WI,2024-12-31,Class C
2028-12-31,18.0,51420.2265625,53441.0,-23.0,Milwaukee - WI,2024-12-31,Class C
2029-12-31,-20.0,51400.73046875,53417.0,-24.0,Milwaukee - WI,2024-12-31,Class C
2024-12-31,3854.0,42802.515625,48532.0,3213.0,Minneapolis - MN,2024-12-31,Class A
2025-12-31,1944.0,44746.45703125,49425.0,893.0,Minneapolis - MN,2024-12-31,Class A
2026-12-31,1002.0,45748.25,50484.0,1059.0,Minneapolis - MN,2024-12-31,Class A
2027-12-31,1977.0,47724.8984375,52786.0,2302.0,Minneapolis - MN,2024-12-31,Class A
2028-12-31,2475.0,50201.0234375,55468.0,2682.0,Minneapolis - MN,2024-12-31,Class A
2029-12-31,2593.0,52794.4296875,58244.0,2776.0,Minneapolis - MN,2024-12-31,Class A
2024-12-31,5818.0,84596.265625,93525.0,6019.0,Minneapolis - MN,2024-12-31,Class B
