date,market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,date_calculated,slice
2029-12-31,0.0686076879501343,0.020052520558238,1931.60070800781,0.05354608962313,244379.0116,0.953909695148468,22110.87171029154,0.54,10171.000986734107,Albany - NY,2024-12-31,Class B
2024-12-31,0.0853640884160995,0.030573271214962,1364.55883789063,-0.0246323069953027,112940.2741,0.953106820583344,0.0,,,Albany - NY,2024-12-31,Class C
2025-12-31,0.0866640880703926,0.0367604978382587,1414.720703125,0.0220041748230162,115425.4316,0.949034094810486,16111.418182798663,0.54,7411.252364087384,Albany - NY,2024-12-31,Class C
2026-12-31,0.0849640890955925,0.037147406488657,1467.27392578125,0.0634833879591249,122753.029,0.94998836517334,16726.71789617278,0.54,7694.290232239478,Albany - NY,2024-12-31,Class C
2027-12-31,0.0817640870809555,0.0292672030627728,1510.21691894531,0.0737079365740113,131800.9015,0.951810419559479,17249.28239096591,0.54,7934.669899844318,Albany - NY,2024-12-31,Class C
2028-12-31,0.0782640874385834,0.0266826990991831,1550.51354980469,0.0764597639602169,141878.3674,0.952951490879059,17730.770386974735,0.54,8156.1543780083775,Albany - NY,2024-12-31,Class C
2029-12-31,0.0761640891432762,0.0208868663758039,1582.89892578125,0.0518237816508763,149231.0409,0.952928483486176,18100.673674279482,0.54,8326.30989016856,Albany - NY,2024-12-31,Class C
2024-12-31,0.0587068349123001,-0.0045316666364669,1650.16369628906,-0.0176745099142473,208933.0059,0.851840436458588,0.0,,,Albuquerque - NM,2024-12-31,Class A
2025-12-31,0.0599068328738213,0.0322198756039143,1703.33178710938,0.0135977892083928,211774.0329,0.849536001682281,17364.500111510843,0.54,7987.670051294987,Albuquerque - NM,2024-12-31,Class A
2026-12-31,0.0584068335592747,0.0409429743885994,1773.07116699219,0.0744277851037035,227535.9051,0.898791134357452,19123.44774572882,0.54,8796.785963035256,Albuquerque - NM,2024-12-31,Class A
2027-12-31,0.0555068328976631,0.0306426100432873,1827.40270996094,0.0891995652589082,247832.0089,0.915773034095764,20081.83349058902,0.54,9237.643405670948,Albuquerque - NM,2024-12-31,Class A
2028-12-31,0.0523068346083164,0.0274710990488529,1877.603515625,0.0950188529711778,271380.7221,0.914996981620789,20616.018593729485,0.54,9483.368553115562,Albuquerque - NM,2024-12-31,Class A
2029-12-31,0.0503068342804909,0.0216654371470213,1918.28259277344,0.0651431420062117,289059.315,0.914458274841309,21050.27268534856,0.54,9683.125435260336,Albuquerque - NM,2024-12-31,Class A
