,equity,price,revenue,noi,debt_payment,loan_payoff,valuation,cashflow,market,date_cashflow,slice
2024-12-31,-47753.08404,119382.7101,0.0,0.0,0.0,0.0,0.0,-47753.08404,"Anchorage,Alaska",2024-12-31,Class B
2025-12-31,0.0,123140.5461,17169.934646225996,7898.169937263958,-4620.11088087,0.0,0.0,3278.0590563939577,"Anchorage,Alaska",2024-12-31,Class B
2026-12-31,0.0,131350.9756,17799.123970097866,8187.597026245017,-4620.11088087,0.0,0.0,3567.4861453750173,"Anchorage,Alaska",2024-12-31,Class B
2027-12-31,0.0,140623.5697,18448.433188911404,8486.279266899244,-4620.11088087,0.0,0.0,3866.168386029244,"Anchorage,Alaska",2024-12-31,Class B
2028-12-31,0.0,150261.9099,19010.640924210653,8744.8948251369,-4620.11088087,0.0,0.0,4124.7839442669,"Anchorage,Alaska",2024-12-31,Class B
2029-12-31,0.0,157593.517,19462.438177224678,8952.72156152335,-4620.11088087,-71629.62606,157593.517,90296.50162065335,"Anchorage,Alaska",2024-12-31,Class B
2024-12-31,-40698.59724,101746.4931,0.0,0.0,0.0,0.0,0.0,-40698.59724,"Anchorage,Alaska",2024-12-31,Class C
2025-12-31,0.0,104789.6193,15808.147392191479,7271.7478004080795,-3937.5892829700006,0.0,0.0,3334.158517438079,"Anchorage,Alaska",2024-12-31,Class C
2026-12-31,0.0,111601.3359,16386.59068254568,7537.8317139710125,-3937.5892829700006,0.0,0.0,3600.242431001012,"Anchorage,Alaska",2024-12-31,Class C
2027-12-31,0.0,119267.3597,16926.210286484857,7786.056731783034,-3937.5892829700006,0.0,0.0,3848.467448813033,"Anchorage,Alaska",2024-12-31,Class C
2028-12-31,0.0,127224.7745,17411.84030284761,8009.4465393099,-3937.5892829700006,0.0,0.0,4071.8572563398993,"Anchorage,Alaska",2024-12-31,Class C
2029-12-31,0.0,133225.5009,17789.141440039264,8183.005062418061,-3937.5892829700006,-61047.895860000004,133225.5009,76423.02081944808,"Anchorage,Alaska",2024-12-31,Class C
2024-12-31,-94244.8996,235612.249,0.0,0.0,0.0,0.0,0.0,-94244.8996,"Ann Arbor,Michigan",2024-12-31,Class A
2025-12-31,0.0,241802.9259,30781.50946718385,14159.49435490457,-9118.194036300001,0.0,0.0,5041.300318604568,"Ann Arbor,Michigan",2024-12-31,Class A
2026-12-31,0.0,259133.7239,31539.44690180943,14508.145574832337,-9118.194036300001,0.0,0.0,5389.951538532336,"Ann Arbor,Michigan",2024-12-31,Class A
2027-12-31,0.0,280875.3096,32005.258582753053,14722.418948066403,-9118.194036300001,0.0,0.0,5604.224911766401,"Ann Arbor,Michigan",2024-12-31,Class A
2028-12-31,0.0,305122.5957,32727.886700450457,15054.82788220721,-9118.194036300001,0.0,0.0,5936.6338459072085,"Ann Arbor,Michigan",2024-12-31,Class A
2029-12-31,0.0,322668.5564,33406.941570765746,15367.193122552242,-9118.194036300001,-141367.3494,322668.5564,187550.20608625223,"Ann Arbor,Michigan",2024-12-31,Class A
2024-12-31,-74315.09744,185787.7436,0.0,0.0,0.0,0.0,0.0,-74315.09744,"Ann Arbor,Michigan",2024-12-31,Class B
2025-12-31,0.0,190746.7469,21176.423483419403,9741.154802372925,-7189.98567732,0.0,0.0,2551.1691250529248,"Ann Arbor,Michigan",2024-12-31,Class B
2026-12-31,0.0,204244.742,22389.557542381284,10299.19646949539,-7189.98567732,0.0,0.0,3109.2107921753895,"Ann Arbor,Michigan",2024-12-31,Class B
2027-12-31,0.0,221138.4254,23099.307081906827,10625.681257677139,-7189.98567732,0.0,0.0,3435.695580357139,"Ann Arbor,Michigan",2024-12-31,Class B
2028-12-31,0.0,239874.5816,23669.86732415075,10888.138969109345,-7189.98567732,0.0,0.0,3698.1532917893446,"Ann Arbor,Michigan",2024-12-31,Class B
2029-12-31,0.0,253403.7817,24122.06289096549,11096.148929844125,-7189.98567732,-111472.64615999999,253403.7817,145837.29879252415,"Ann Arbor,Michigan",2024-12-31,Class B
2024-12-31,-47599.40984000001,118998.5246,0.0,0.0,0.0,0.0,0.0,-47599.40984000001,"Ann Arbor,Michigan",2024-12-31,Class C
2025-12-31,0.0,122550.2717,15608.373706460929,7179.851904972026,-4605.24290202,0.0,0.0,2574.6090029520265,"Ann Arbor,Michigan",2024-12-31,Class C
2026-12-31,0.0,131356.8379,16279.806114025065,7488.710812451529,-4605.24290202,0.0,0.0,2883.467910431529,"Ann Arbor,Michigan",2024-12-31,Class C
2027-12-31,0.0,142263.5469,16823.209072448197,7738.67617332617,-4605.24290202,0.0,0.0,3133.4332713061704,"Ann Arbor,Michigan",2024-12-31,Class C
2028-12-31,0.0,154288.1844,17273.021632639055,7945.589951013964,-4605.24290202,0.0,0.0,3340.3470489939646,"Ann Arbor,Michigan",2024-12-31,Class C
2029-12-31,0.0,163030.7876,17626.052556639013,8107.984176053946,-4605.24290202,-71399.11476,163030.7876,95134.41411403396,"Ann Arbor,Michigan",2024-12-31,Class C
2024-12-31,-26225.45876,65563.6469,0.0,0.0,0.0,0.0,0.0,-26225.45876,"Anniston,Alabama",2024-12-31,Class B
2025-12-31,0.0,67477.382,9998.970628029747,4599.526488893684,-2537.3131350300005,0.0,0.0,2062.213353863683,"Anniston,Alabama",2024-12-31,Class B
2026-12-31,0.0,72496.4057,10405.612478950125,4786.581740317057,-2537.3131350300005,0.0,0.0,2249.2686052870563,"Anniston,Alabama",2024-12-31,Class B
2027-12-31,0.0,78188.8123,10718.353005861865,4930.442382696458,-2537.3131350300005,0.0,0.0,2393.129247666457,"Anniston,Alabama",2024-12-31,Class B
2028-12-31,0.0,84309.8582,11058.947468962755,5087.115835722867,-2537.3131350300005,0.0,0.0,2549.8027006928664,"Anniston,Alabama",2024-12-31,Class B
2029-12-31,0.0,89021.5477,11359.132936789076,5225.201150922974,-2537.3131350300005,-39338.188140000006,89021.5477,52371.247575892965,"Anniston,Alabama",2024-12-31,Class B
2024-12-31,-25509.088200000006,63772.7205,0.0,0.0,0.0,0.0,0.0,-25509.088200000006,"Anniston,Alabama",2024-12-31,Class C
2025-12-31,0.0,65617.4939,8305.012543321154,3820.3057699277306,-2468.0042833499997,0.0,0.0,1352.3014865777309,"Anniston,Alabama",2024-12-31,Class C
2026-12-31,0.0,70501.7446,8649.639193121899,3978.8340288360732,-2468.0042833499997,0.0,0.0,1510.8297454860735,"Anniston,Alabama",2024-12-31,Class C
2027-12-31,0.0,76058.0303,8917.061210173411,4101.848156679769,-2468.0042833499997,0.0,0.0,1633.8438733297694,"Anniston,Alabama",2024-12-31,Class C
2028-12-31,0.0,82053.1594,9209.463573975,4236.353244028499,-2468.0042833499997,0.0,0.0,1768.3489606784992,"Anniston,Alabama",2024-12-31,Class C
2029-12-31,0.0,86657.0275,9465.216850972498,4353.999751447349,-2468.0042833499997,-38263.6323,86657.0275,50279.390668097345,"Anniston,Alabama",2024-12-31,Class C
2024-12-31,-43730.42556,109326.0639,0.0,0.0,0.0,0.0,0.0,-43730.42556,"Appleton,Wisconsin",2024-12-31,Class A
2025-12-31,0.0,113050.3042,16088.461759097167,7400.692409184696,-4230.918672929999,0.0,0.0,3169.773736254697,"Appleton,Wisconsin",2024-12-31,Class A
2026-12-31,0.0,120567.0722,16408.154218106385,7547.750940328937,-4230.918672929999,0.0,0.0,3316.832267398938,"Appleton,Wisconsin",2024-12-31,Class A
2027-12-31,0.0,129059.8112,16633.261678791023,7651.30037224387,-4230.918672929999,0.0,0.0,3420.3816993138707,"Appleton,Wisconsin",2024-12-31,Class A
2028-12-31,0.0,138077.1371,16947.44209352305,7795.823363020601,-4230.918672929999,0.0,0.0,3564.9046900906023,"Appleton,Wisconsin",2024-12-31,Class A
2029-12-31,0.0,144440.3959,17249.03406507272,7934.55566993345,-4230.918672929999,-65595.63833999999,144440.3959,82548.39455700346,"Appleton,Wisconsin",2024-12-31,Class A
2024-12-31,-39829.63128,99574.0782,0.0,0.0,0.0,0.0,0.0,-39829.63128,"Appleton,Wisconsin",2024-12-31,Class B
2025-12-31,0.0,102859.4262,14254.53157067008,6557.084522508237,-3853.51682634,0.0,0.0,2703.5676961682366,"Appleton,Wisconsin",2024-12-31,Class B
2026-12-31,0.0,109983.413,14919.679119138142,6863.052394803544,-3853.51682634,0.0,0.0,3009.535568463544,"Appleton,Wisconsin",2024-12-31,Class B
2027-12-31,0.0,118358.5425,15383.676249178274,7076.491074622006,-3853.51682634,0.0,0.0,3222.9742482820056,"Appleton,Wisconsin",2024-12-31,Class B
2028-12-31,0.0,127363.8382,15772.450174251575,7255.327080155724,-3853.51682634,0.0,0.0,3401.8102538157236,"Appleton,Wisconsin",2024-12-31,Class B
2029-12-31,0.0,133870.8298,16084.969266411725,7399.085862549393,-3853.51682634,-59744.44692,133870.8298,77671.9519162094,"Appleton,Wisconsin",2024-12-31,Class B
2024-12-31,-31654.92632,79137.3158,0.0,0.0,0.0,0.0,0.0,-31654.92632,"Appleton,Wisconsin",2024-12-31,Class C
2025-12-31,0.0,81722.6274,12016.715991408042,5527.689356047699,-3062.6141214599998,0.0,0.0,2465.0752345876995,"Appleton,Wisconsin",2024-12-31,Class C
2026-12-31,0.0,87368.8448,12530.71943168586,5764.130938575496,-3062.6141214599998,0.0,0.0,2701.516817115496,"Appleton,Wisconsin",2024-12-31,Class C
2027-12-31,0.0,94040.6037,12939.962274678397,5952.382646352062,-3062.6141214599998,0.0,0.0,2889.768524892062,"Appleton,Wisconsin",2024-12-31,Class C
2028-12-31,0.0,101226.6864,13282.715017950166,6110.048908257076,-3062.6141214599998,0.0,0.0,3047.434786797076,"Appleton,Wisconsin",2024-12-31,Class C
2029-12-31,0.0,106435.2813,13550.76252709888,6233.350762465484,-3062.6141214599998,-47482.38948,106435.2813,62123.628461005486,"Appleton,Wisconsin",2024-12-31,Class C
2024-12-31,-94488.99364,236222.4841,0.0,0.0,0.0,0.0,0.0,-94488.99364,"Asheville,North Carolina",2024-12-31,Class A
2025-12-31,0.0,241117.9881,18800.541164914302,8648.248935860578,-9141.81013467,0.0,0.0,-493.5611988094224,"Asheville,North Carolina",2024-12-31,Class A
2026-12-31,0.0,260275.657,19947.668099365055,9175.927325707924,-9141.81013467,0.0,0.0,34.117191037923476,"Asheville,North Carolina",2024-12-31,Class A
2027-12-31,0.0,283813.1606,20678.33582861715,9512.034481163888,-9141.81013467,0.0,0.0,370.2243464938874,"Asheville,North Carolina",2024-12-31,Class A
2028-12-31,0.0,310367.881,21358.434470593926,9824.879856473204,-9141.81013467,0.0,0.0,683.0697218032037,"Asheville,North Carolina",2024-12-31,Class A
2029-12-31,0.0,330412.8452,21933.823156160382,10089.558651833775,-9141.81013467,-141733.49046,330412.8452,189627.10325716375,"Asheville,North Carolina",2024-12-31,Class A
2024-12-31,-81563.85324000001,203909.6331,0.0,0.0,0.0,0.0,0.0,-81563.85324000001,"Asheville,North Carolina",2024-12-31,Class B
2025-12-31,0.0,208162.3091,18636.17185247895,8572.639052140317,-7891.30280097,0.0,0.0,681.3362511703172,"Asheville,North Carolina",2024-12-31,Class B
2026-12-31,0.0,224689.3489,19615.904952767312,9023.316278272963,-7891.30280097,0.0,0.0,1132.013477302963,"Asheville,North Carolina",2024-12-31,Class B
2027-12-31,0.0,245248.2225,20625.006999904064,9487.503219955868,-7891.30280097,0.0,0.0,1596.200418985868,"Asheville,North Carolina",2024-12-31,Class B
2028-12-31,0.0,268536.3466,21423.300668162305,9854.71830735466,-7891.30280097,0.0,0.0,1963.4155063846601,"Asheville,North Carolina",2024-12-31,Class B
2029-12-31,0.0,286310.898,22034.726935622894,10135.974390386531,-7891.30280097,-122345.77986,286310.898,166209.78972941652,"Asheville,North Carolina",2024-12-31,Class B
2024-12-31,-50487.41792000001,126218.5448,0.0,0.0,0.0,0.0,0.0,-50487.41792000001,"Asheville,North Carolina",2024-12-31,Class C
2025-12-31,0.0,129258.3498,13688.130479778945,6296.540020698314,-4884.65768376,0.0,0.0,1411.8823369383144,"Asheville,North Carolina",2024-12-31,Class C
2026-12-31,0.0,139251.2492,14288.494217260153,6572.7073399396695,-4884.65768376,0.0,0.0,1688.04965617967,"Asheville,North Carolina",2024-12-31,Class C
2027-12-31,0.0,151315.627,14786.953987364663,6801.998834187744,-4884.65768376,0.0,0.0,1917.3411504277447,"Asheville,North Carolina",2024-12-31,Class C
2028-12-31,0.0,164785.9431,15336.773660213517,7054.915883698218,-4884.65768376,0.0,0.0,2170.2581999382182,"Asheville,North Carolina",2024-12-31,Class C
2029-12-31,0.0,175140.283,15825.006029750795,7279.502773685365,-4884.65768376,-75731.12688,175140.283,101804.00120992537,"Asheville,North Carolina",2024-12-31,Class C
2024-12-31,-92263.16236000002,230657.9059,0.0,0.0,0.0,0.0,0.0,-92263.16236000002,"Athens,Georgia",2024-12-31,Class A
2025-12-31,0.0,234716.679,16819.121436135203,7736.795860622193,-8926.46095833,0.0,0.0,-1189.665097707808,"Athens,Georgia",2024-12-31,Class A
2026-12-31,0.0,252804.2781,17323.602549529678,7968.857172783652,-8926.46095833,0.0,0.0,-957.6037855463492,"Athens,Georgia",2024-12-31,Class A
2027-12-31,0.0,274788.5544,17667.632387733436,8127.11089835738,-8926.46095833,0.0,0.0,-799.3500599726203,"Athens,Georgia",2024-12-31,Class A
2028-12-31,0.0,299587.0932,18264.84968045982,8401.830853011517,-8926.46095833,0.0,0.0,-524.6301053184834,"Athens,Georgia",2024-12-31,Class A
2029-12-31,0.0,318222.3632,18777.046605429616,8637.441438497623,-8926.46095833,-138394.74354,318222.3632,179538.60014016763,"Athens,Georgia",2024-12-31,Class A
2024-12-31,-65584.03704000001,163960.0926,0.0,0.0,0.0,0.0,0.0,-65584.03704000001,"Athens,Georgia",2024-12-31,Class B
2025-12-31,0.0,167371.8529,15641.295466060046,7194.99591438762,-6345.25558362,0.0,0.0,849.7403307676204,"Athens,Georgia",2024-12-31,Class B
2026-12-31,0.0,180525.1141,16802.9301141298,7729.347852499706,-6345.25558362,0.0,0.0,1384.0922688797064,"Athens,Georgia",2024-12-31,Class B
2027-12-31,0.0,196719.5386,17482.937884918007,8042.151427062282,-6345.25558362,0.0,0.0,1696.895843442282,"Athens,Georgia",2024-12-31,Class B
2028-12-31,0.0,214964.2376,18093.071537533186,8322.812907265265,-6345.25558362,0.0,0.0,1977.5573236452647,"Athens,Georgia",2024-12-31,Class B
2029-12-31,0.0,228854.6321,18598.884049269946,8555.486662664174,-6345.25558362,-98376.05556,228854.6321,132688.80761904415,"Athens,Georgia",2024-12-31,Class B
2024-12-31,-46922.87384,117307.1846,0.0,0.0,0.0,0.0,0.0,-46922.87384,"Athens,Georgia",2024-12-31,Class C
2025-12-31,0.0,119900.4856,12925.466470249252,5945.7145763146555,-4539.78804402,0.0,0.0,1405.9265322946558,"Athens,Georgia",2024-12-31,Class C
2026-12-31,0.0,129535.4155,13495.807663784924,6208.071525341064,-4539.78804402,0.0,0.0,1668.2834813210648,"Athens,Georgia",2024-12-31,Class C
2027-12-31,0.0,141501.4943,13958.156795148736,6420.752125768418,-4539.78804402,0.0,0.0,1880.9640817484187,"Athens,Georgia",2024-12-31,Class C
2028-12-31,0.0,155062.8668,14449.815494121929,6646.915127296087,-4539.78804402,0.0,0.0,2107.1270832760874,"Athens,Georgia",2024-12-31,Class C
2029-12-31,0.0,165483.7425,14877.13888156764,6843.483885521114,-4539.78804402,-70384.31076,165483.7425,97403.12758150112,"Athens,Georgia",2024-12-31,Class C
2024-12-31,-113552.64248000001,283881.6062,0.0,0.0,0.0,0.0,0.0,-113552.64248000001,"Atlanta,Georgia",2024-12-31,Class A
2025-12-31,0.0,288668.2252,20492.315662908688,9426.465204937997,-10986.21815994,0.0,0.0,-1559.7529550020026,"Atlanta,Georgia",2024-12-31,Class A
2026-12-31,0.0,310652.3512,21731.24429173364,9996.372374197474,-10986.21815994,0.0,0.0,-989.8457857425255,"Atlanta,Georgia",2024-12-31,Class A
2027-12-31,0.0,337510.261,22739.027639226744,10459.952714044302,-10986.21815994,0.0,0.0,-526.2654458956968,"Atlanta,Georgia",2024-12-31,Class A
2028-12-31,0.0,369229.1049,23557.374801867652,10836.39240885912,-10986.21815994,0.0,0.0,-149.82575108087985,"Atlanta,Georgia",2024-12-31,Class A
2029-12-31,0.0,394126.78,24226.53645672694,11144.206770094392,-10986.21815994,-170328.96371999997,394126.78,223955.80489015445,"Atlanta,Georgia",2024-12-31,Class A
2024-12-31,-74429.94568,186074.8642,0.0,0.0,0.0,0.0,0.0,-74429.94568,"Atlanta,Georgia",2024-12-31,Class B
2025-12-31,0.0,189501.7022,16724.73019604413,7693.3758901802985,-7201.09724454,0.0,0.0,492.27864564029824,"Atlanta,Georgia",2024-12-31,Class B
2026-12-31,0.0,203890.2041,17670.06679213979,8128.230724384303,-7201.09724454,0.0,0.0,927.1334798443031,"Atlanta,Georgia",2024-12-31,Class B
2027-12-31,0.0,221357.12,18322.26529441421,8428.242035430536,-7201.09724454,0.0,0.0,1227.1447908905357,"Atlanta,Georgia",2024-12-31,Class B
2028-12-31,0.0,241836.2344,18930.21155745388,8707.897316428784,-7201.09724454,0.0,0.0,1506.8000718887834,"Atlanta,Georgia",2024-12-31,Class B
2029-12-31,0.0,257924.0587,19466.010786487957,8954.36496178446,-7201.09724454,-111644.91852,257924.0587,148032.40789724444,"Atlanta,Georgia",2024-12-31,Class B
2024-12-31,-48072.422080000004,120181.0552,0.0,0.0,0.0,0.0,0.0,-48072.422080000004,"Atlanta,Georgia",2024-12-31,Class C
2025-12-31,0.0,122513.89,14152.204218764413,6510.013940631629,-4651.00683624,0.0,0.0,1859.0071043916296,"Atlanta,Georgia",2024-12-31,Class C
2026-12-31,0.0,131525.6435,14721.295972801747,6771.796147488803,-4651.00683624,0.0,0.0,2120.7893112488036,"Atlanta,Georgia",2024-12-31,Class C
2027-12-31,0.0,142264.6939,15131.501324738605,6960.490609379758,-4651.00683624,0.0,0.0,2309.4837731397583,"Atlanta,Georgia",2024-12-31,Class C
2028-12-31,0.0,154692.3398,15553.215010750919,7154.478904945422,-4651.00683624,0.0,0.0,2503.4720687054223,"Atlanta,Georgia",2024-12-31,Class C
2029-12-31,0.0,164358.3672,15937.433754286589,7331.21952697183,-4651.00683624,-72108.63312,164358.3672,94929.94677073184,"Atlanta,Georgia",2024-12-31,Class C
2024-12-31,-91814.81831999999,229537.0458,0.0,0.0,0.0,0.0,0.0,-91814.81831999999,"Atlantic City,New Jersey",2024-12-31,Class A
2025-12-31,0.0,233413.4316,24024.06779858108,11051.071187347296,-8883.08367246,0.0,0.0,2167.987514887296,"Atlantic City,New Jersey",2024-12-31,Class A
2026-12-31,0.0,249430.3513,24753.56044498929,11386.637804695072,-8883.08367246,0.0,0.0,2503.5541322350728,"Atlantic City,New Jersey",2024-12-31,Class A
2027-12-31,0.0,270426.0303,25329.0130121475,11651.34598558785,-8883.08367246,0.0,0.0,2768.2623131278506,"Atlantic City,New Jersey",2024-12-31,Class A
2028-12-31,0.0,294498.6794,25895.94759636342,11912.135894327173,-8883.08367246,0.0,0.0,3029.052221867174,"Atlantic City,New Jersey",2024-12-31,Class A
2029-12-31,0.0,311800.0952,26332.48639725875,12112.943742739024,-8883.08367246,-137722.22748,311800.0952,177307.727790279,"Atlantic City,New Jersey",2024-12-31,Class A
2024-12-31,-56978.2674,142445.6685,0.0,0.0,0.0,0.0,0.0,-56978.2674,"Atlantic City,New Jersey",2024-12-31,Class B
2025-12-31,0.0,145343.4785,22023.135731167156,10130.642436336891,-5512.647370950001,0.0,0.0,4617.995065386891,"Atlantic City,New Jersey",2024-12-31,Class B
2026-12-31,0.0,155323.6877,22811.02761409543,10493.072702483898,-5512.647370950001,0.0,0.0,4980.425331533897,"Atlantic City,New Jersey",2024-12-31,Class B
2027-12-31,0.0,168162.9787,23483.067659618326,10802.21112342443,-5512.647370950001,0.0,0.0,5289.563752474429,"Atlantic City,New Jersey",2024-12-31,Class B
2028-12-31,0.0,182768.2714,24096.793611975376,11084.525061508672,-5512.647370950001,0.0,0.0,5571.877690558671,"Atlantic City,New Jersey",2024-12-31,Class B
2029-12-31,0.0,193439.7217,24552.799713421366,11294.287868173828,-5512.647370950001,-85467.4011,193439.7217,113753.96109722382,"Atlantic City,New Jersey",2024-12-31,Class B
2024-12-31,-31877.534480000002,79693.8362,0.0,0.0,0.0,0.0,0.0,-31877.534480000002,"Atlantic City,New Jersey",2024-12-31,Class C
2025-12-31,0.0,81369.014,15765.047857306023,7251.92201436077,-3084.15146094,0.0,0.0,4167.77055342077,"Atlantic City,New Jersey",2024-12-31,Class C
2026-12-31,0.0,86731.2746,16323.169373061659,7508.657911608362,-3084.15146094,0.0,0.0,4424.506450668362,"Atlantic City,New Jersey",2024-12-31,Class C
2027-12-31,0.0,93514.2586,16813.42691572552,7734.176381233738,-3084.15146094,0.0,0.0,4650.0249202937375,"Atlantic City,New Jersey",2024-12-31,Class C
2028-12-31,0.0,101147.6078,17259.602663520025,7939.417225219211,-3084.15146094,0.0,0.0,4855.265764279211,"Atlantic City,New Jersey",2024-12-31,Class C
2029-12-31,0.0,106715.9461,17589.14564766123,8091.006997924165,-3084.15146094,-47816.30172,106715.9461,63906.49991698416,"Atlantic City,New Jersey",2024-12-31,Class C
2024-12-31,-82412.05252000001,206030.1313,0.0,0.0,0.0,0.0,0.0,-82412.05252000001,"Auburn,Alabama",2024-12-31,Class A
2025-12-31,0.0,211223.4234,17947.941041273418,8256.05287898577,-7973.36608131,0.0,0.0,282.68679767577123,"Auburn,Alabama",2024-12-31,Class A
2026-12-31,0.0,228069.4238,18694.4311489882,8599.43832853457,-7973.36608131,0.0,0.0,626.0722472245707,"Auburn,Alabama",2024-12-31,Class A
2027-12-31,0.0,248636.1218,19272.37358013215,8865.291846860788,-7973.36608131,0.0,0.0,891.9257655507881,"Auburn,Alabama",2024-12-31,Class A
2028-12-31,0.0,271745.9555,20022.687693779928,9210.436339138767,-7973.36608131,0.0,0.0,1237.0702578287674,"Auburn,Alabama",2024-12-31,Class A
2029-12-31,0.0,289635.8952,20681.104789003377,9513.308202941553,-7973.36608131,-123618.07878,289635.8952,167557.75854163157,"Auburn,Alabama",2024-12-31,Class A
2024-12-31,-67186.71584,167966.7896,0.0,0.0,0.0,0.0,0.0,-67186.71584,"Auburn,Alabama",2024-12-31,Class B
2025-12-31,0.0,172176.2077,17386.496272900702,7997.788285534322,-6500.314757519999,0.0,0.0,1497.4735280143232,"Auburn,Alabama",2024-12-31,Class B
2026-12-31,0.0,185735.112,18563.13015221085,8539.039870016992,-6500.314757519999,0.0,0.0,2038.7251124969926,"Auburn,Alabama",2024-12-31,Class B
2027-12-31,0.0,202129.4365,19403.609436020535,8925.660340569446,-6500.314757519999,0.0,0.0,2425.3455830494468,"Auburn,Alabama",2024-12-31,Class B
2028-12-31,0.0,220407.1286,20167.61815028823,9277.104349132584,-6500.314757519999,0.0,0.0,2776.7895916125844,"Auburn,Alabama",2024-12-31,Class B
